,index,Unnamed: 0,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
1817,2069,2069,October,YYC,F-295,1.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1818,2070,2070,October,YYC,F-295,1.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1819,2071,2071,October,YYC,F-295,1.0,2,YYC,F-295,N(4),0.0,0.0,0
1820,2072,2072,October,YYC,F-295,2.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1821,2073,2073,October,YYC,F-295,2.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1822,2074,2074,October,YYC,F-295,2.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1823,2075,2075,October,YYC,F-295,2.0,2,YYC,F-295,N(4),0.0,0.0,0
1824,2076,2076,November,YYC,F-295,2.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1825,2077,2077,November,YYC,F-295,2.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1826,2078,2078,November,YYC,F-295,2.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1827,2079,2079,November,YYC,F-295,2.0,2,YYC,F-295,N(4),0.0,0.0,0
1828,2080,2080,November,YYC,F-295,1.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1829,2081,2081,November,YYC,F-295,1.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1830,2082,2082,November,YYC,F-295,1.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1831,2083,2083,November,YYC,F-295,1.0,2,YYC,F-295,N(4),0.0,0.0,0
1832,2084,2084,December,YYC,F-295,2.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1833,2085,2085,December,YYC,F-295,2.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1834,2086,2086,December,YYC,F-295,2.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1835,2087,2087,December,YYC,F-295,2.0,2,YYC,F-295,N(4),0.0,0.0,0
1836,2088,2088,December,YYC,F-295,1.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1837,2089,2089,December,YYC,F-295,1.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1838,2090,2090,December,YYC,F-295,1.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1839,2091,2091,December,YYC,F-295,1.0,2,YYC,F-295,N(4),0.0,0.0,0
1840,2092,2092,January,YYC,F-295,1.0,2,YYC,F-295,N(1),0.3008241758241758,0.6016483516483516,0
1841,2093,2093,January,YYC,F-295,1.0,2,YYC,F-295,N(2),0.2747252747252747,0.5494505494505495,1
1842,2094,2094,January,YYC,F-295,1.0,2,YYC,F-295,N(3),0.4244505494505494,0.8489010989010989,1
1843,2095,2095,January,YYC,F-295,1.0,2,YYC,F-295,N(4),0.0,0.0,0
1844,2096,2096,January,YYC,F-295,2.0,3,YYC,F-295,N(1),0.3008241758241758,0.9024725274725274,1
1845,2097,2097,January,YYC,F-295,2.0,3,YYC,F-295,N(2),0.2747252747252747,0.8241758241758242,1
1846,2098,2098,January,YYC,F-295,2.0,3,YYC,F-295,N(3),0.4244505494505494,1.2733516483516485,1
1847,2099,2099,January,YYC,F-295,2.0,3,YYC,F-295,N(4),0.0,0.0,0
1848,2114,2114,July,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1849,2115,2115,July,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1850,2116,2116,July,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1851,2117,2117,July,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1852,2118,2118,July,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1853,2119,2119,July,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1854,2120,2120,July,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1855,2121,2121,July,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1856,2122,2122,August,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1857,2123,2123,August,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1858,2124,2124,August,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1859,2125,2125,August,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1860,2126,2126,August,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1861,2127,2127,August,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1862,2128,2128,August,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1863,2129,2129,August,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1864,2130,2130,September,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1865,2131,2131,September,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1866,2132,2132,September,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1867,2133,2133,September,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1868,2134,2134,September,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1869,2135,2135,September,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1870,2136,2136,September,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1871,2137,2137,September,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1872,2138,2138,October,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1873,2139,2139,October,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1874,2140,2140,October,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1875,2141,2141,October,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1876,2142,2142,October,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1877,2143,2143,October,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1878,2144,2144,October,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1879,2145,2145,October,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1880,2146,2146,November,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1881,2147,2147,November,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1882,2148,2148,November,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1883,2149,2149,November,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1884,2150,2150,November,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1885,2151,2151,November,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1886,2152,2152,November,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1887,2153,2153,November,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1888,2154,2154,December,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1889,2155,2155,December,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1890,2156,2156,December,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1891,2157,2157,December,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1892,2158,2158,December,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1893,2159,2159,December,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1894,2160,2160,December,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1895,2161,2161,December,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1896,2162,2162,January,YYC,F-855,1.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1897,2163,2163,January,YYC,F-855,1.0,2,YYC,F-855,N(2),0.0,0.0,0
1898,2164,2164,January,YYC,F-855,1.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1899,2165,2165,January,YYC,F-855,1.0,2,YYC,F-855,N(4),0.0,0.0,0
1900,2166,2166,January,YYC,F-855,2.0,2,YYC,F-855,N(1),0.6910569105691057,1.3821138211382114,1
1901,2167,2167,January,YYC,F-855,2.0,2,YYC,F-855,N(2),0.0,0.0,0
1902,2168,2168,January,YYC,F-855,2.0,2,YYC,F-855,N(3),0.3089430894308943,0.6178861788617886,1
1903,2169,2169,January,YYC,F-855,2.0,2,YYC,F-855,N(4),0.0,0.0,0
1904,2170,2170,July,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1905,2171,2171,July,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1906,2172,2172,July,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1907,2173,2173,July,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1908,2174,2174,July,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1909,2175,2175,July,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1910,2176,2176,July,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1911,2177,2177,July,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1912,2178,2178,August,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1913,2179,2179,August,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1914,2180,2180,August,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1915,2181,2181,August,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1916,2182,2182,August,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1917,2183,2183,August,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1918,2184,2184,August,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1919,2185,2185,August,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1920,2186,2186,September,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1921,2187,2187,September,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1922,2188,2188,September,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1923,2189,2189,September,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1924,2190,2190,September,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1925,2191,2191,September,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1926,2192,2192,September,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1927,2193,2193,September,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1928,2194,2194,October,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1929,2195,2195,October,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1930,2196,2196,October,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1931,2197,2197,October,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1932,2198,2198,October,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1933,2199,2199,October,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1934,2200,2200,October,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1935,2201,2201,October,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1936,2202,2202,November,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1937,2203,2203,November,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1938,2204,2204,November,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1939,2205,2205,November,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1940,2206,2206,November,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1941,2207,2207,November,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1942,2208,2208,November,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1943,2209,2209,November,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1944,2210,2210,December,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1945,2211,2211,December,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1946,2212,2212,December,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1947,2213,2213,December,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1948,2214,2214,December,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1949,2215,2215,December,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1950,2216,2216,December,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1951,2217,2217,December,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1952,2218,2218,January,YYC,F-630,1.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1953,2219,2219,January,YYC,F-630,1.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1954,2220,2220,January,YYC,F-630,1.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1955,2221,2221,January,YYC,F-630,1.0,4,YYC,F-630,N(4),0.0,0.0,0
1956,2222,2222,January,YYC,F-630,2.0,4,YYC,F-630,N(1),0.2898550724637681,1.1594202898550725,1
1957,2223,2223,January,YYC,F-630,2.0,4,YYC,F-630,N(2),0.5971014492753624,2.3884057971014494,2
1958,2224,2224,January,YYC,F-630,2.0,4,YYC,F-630,N(3),0.1130434782608695,0.4521739130434782,1
1959,2225,2225,January,YYC,F-630,2.0,4,YYC,F-630,N(4),0.0,0.0,0
1960,2226,2226,July,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1961,2227,2227,July,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
1962,2228,2228,July,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1963,2229,2229,July,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
1964,2230,2230,July,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1965,2231,2231,July,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
1966,2232,2232,July,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1967,2233,2233,July,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
1968,2234,2234,August,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1969,2235,2235,August,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
1970,2236,2236,August,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1971,2237,2237,August,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
1972,2238,2238,August,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1973,2239,2239,August,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
1974,2240,2240,August,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1975,2241,2241,August,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
1976,2242,2242,September,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1977,2243,2243,September,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
1978,2244,2244,September,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1979,2245,2245,September,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
1980,2246,2246,September,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1981,2247,2247,September,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
1982,2248,2248,September,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1983,2249,2249,September,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
1984,2250,2250,October,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1985,2251,2251,October,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
1986,2252,2252,October,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1987,2253,2253,October,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
1988,2254,2254,October,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1989,2255,2255,October,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
1990,2256,2256,October,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1991,2257,2257,October,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
1992,2258,2258,November,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1993,2259,2259,November,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
1994,2260,2260,November,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1995,2261,2261,November,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
1996,2262,2262,November,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
1997,2263,2263,November,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
1998,2264,2264,November,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
1999,2265,2265,November,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
2000,2266,2266,December,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
2001,2267,2267,December,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
2002,2268,2268,December,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
2003,2269,2269,December,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
2004,2270,2270,December,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
2005,2271,2271,December,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
2006,2272,2272,December,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
2007,2273,2273,December,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
2008,2274,2274,January,YYC,F-231,1.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
2009,2275,2275,January,YYC,F-231,1.0,3,YYC,F-231,N(2),0.0,0.0,0
2010,2276,2276,January,YYC,F-231,1.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
2011,2277,2277,January,YYC,F-231,1.0,3,YYC,F-231,N(4),0.0,0.0,0
2012,2278,2278,January,YYC,F-231,2.0,3,YYC,F-231,N(1),0.3684210526315789,1.1052631578947367,1
2013,2279,2279,January,YYC,F-231,2.0,3,YYC,F-231,N(2),0.0,0.0,0
2014,2280,2280,January,YYC,F-231,2.0,3,YYC,F-231,N(3),0.631578947368421,1.894736842105263,2
2015,2281,2281,January,YYC,F-231,2.0,3,YYC,F-231,N(4),0.0,0.0,0
2016,2282,2282,July,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2017,2283,2283,July,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2018,2284,2284,July,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2019,2285,2285,July,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2020,2286,2286,July,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2021,2287,2287,July,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2022,2288,2288,July,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2023,2289,2289,July,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2024,2290,2290,August,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2025,2291,2291,August,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2026,2292,2292,August,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2027,2293,2293,August,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2028,2294,2294,August,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2029,2295,2295,August,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2030,2296,2296,August,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2031,2297,2297,August,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2032,2298,2298,September,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2033,2299,2299,September,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2034,2300,2300,September,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2035,2301,2301,September,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2036,2302,2302,September,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2037,2303,2303,September,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2038,2304,2304,September,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2039,2305,2305,September,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2040,2306,2306,October,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2041,2307,2307,October,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2042,2308,2308,October,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2043,2309,2309,October,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2044,2310,2310,October,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2045,2311,2311,October,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2046,2312,2312,October,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2047,2313,2313,October,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2048,2314,2314,November,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2049,2315,2315,November,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2050,2316,2316,November,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2051,2317,2317,November,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2052,2318,2318,November,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2053,2319,2319,November,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2054,2320,2320,November,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2055,2321,2321,November,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2056,2322,2322,December,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2057,2323,2323,December,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2058,2324,2324,December,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2059,2325,2325,December,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2060,2326,2326,December,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2061,2327,2327,December,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2062,2328,2328,December,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2063,2329,2329,December,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2064,2330,2330,January,YYC,F-286,1.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2065,2331,2331,January,YYC,F-286,1.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2066,2332,2332,January,YYC,F-286,1.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2067,2333,2333,January,YYC,F-286,1.0,3,YYC,F-286,N(4),0.0,0.0,0
2068,2334,2334,January,YYC,F-286,2.0,3,YYC,F-286,N(1),0.3626943005181347,1.0880829015544042,1
2069,2335,2335,January,YYC,F-286,2.0,3,YYC,F-286,N(2),0.2305699481865284,0.6917098445595855,1
2070,2336,2336,January,YYC,F-286,2.0,3,YYC,F-286,N(3),0.4067357512953368,1.2202072538860105,1
2071,2337,2337,January,YYC,F-286,2.0,3,YYC,F-286,N(4),0.0,0.0,0
2072,2338,2338,July,YEG,F-347,2.0,2,YEG,F-347,N(1),0.2536231884057971,0.5072463768115942,1
2073,2339,2339,July,YEG,F-347,2.0,2,YEG,F-347,N(2),0.2028985507246377,0.4057971014492754,0
2074,2340,2340,July,YEG,F-347,2.0,2,YEG,F-347,N(3),0.5434782608695652,1.0869565217391304,1
2075,2341,2341,July,YEG,F-347,2.0,2,YEG,F-347,N(4),0.0,0.0,0
2076,2342,2342,July,YEG,F-347,1.0,2,YEG,F-347,N(1),0.2536231884057971,0.5072463768115942,1
2077,2343,2343,July,YEG,F-347,1.0,2,YEG,F-347,N(2),0.2028985507246377,0.4057971014492754,0
