,task_id,people,timestamp,ground_id,location,FIN Number,Fleet Type,DEFECT_TYPE,DUE_DATE,MAN_HOURS_VALUE,Task_type,ref_date,obj
9817,10589,2,2022-10-23 18:15:00.000000,25015,YVR,9984.0,F-630,S,2023-01-04 03:04:00,1.0,True,2022-07-30 00:01:00,72
9818,10594,2,2022-10-23 18:15:00.000000,25015,YVR,9984.0,F-630,S,2022-10-24 03:04:00,1.0,True,2022-07-30 00:01:00,0
9819,8275,4,2022-10-23 18:45:00.000000,25015,YVR,9984.0,F-630,S,2022-12-19 03:04:00,0.6,True,2022-07-30 00:01:00,56
9820,22393,9,2022-10-23 10:05:00.000000,25016,YUL,6816.0,F-630,S,2023-01-19 03:04:00,7.5,True,2022-07-30 00:01:00,87
9821,19037,17,2022-10-23 15:45:00.000000,25021,YUL,2577.0,F-630,S,2022-12-11 03:04:00,29.1,True,2022-07-30 00:01:00,48
9822,15926,3,2022-10-23 16:00:00.000000,25021,YUL,2577.0,F-630,S,2022-12-21 03:04:00,3.5,True,2022-07-30 00:01:00,58
9823,22321,1,2022-10-23 15:45:00.000000,25021,YUL,2577.0,F-630,S,2023-01-18 03:04:00,1.6,True,2022-07-30 00:01:00,86
9824,22254,3,2022-10-23 17:10:00.000000,25021,YUL,2577.0,F-630,S,2023-01-18 03:04:00,0.8,True,2022-07-30 00:01:00,86
9825,22842,4,2022-10-23 17:26:00.000000,25021,YUL,2577.0,F-630,S,2023-01-18 03:04:00,0.2,True,2022-07-30 00:01:00,86
9826,22797,26,2022-10-23 21:00:24.000000,25023,YYZ,4824.0,F-630,S,2022-12-28 03:04:00,6.6000000000000005,True,2022-07-30 00:01:00,65
9827,2375,24,2022-10-23 22:09:07.368421,25023,YYZ,4824.0,F-630,S,2022-11-07 03:04:00,0.35,True,2022-07-30 00:01:00,14
9828,8257,13,2022-10-24 11:47:08.571429,25025,YYZ,3208.0,F-630,S,2022-11-02 03:04:00,0.6,True,2022-07-30 00:01:00,8
9829,19285,17,2022-10-24 17:54:00.000000,25027,YYZ,9984.0,F-630,S,2022-12-02 03:04:00,100.0,True,2022-07-30 00:01:00,38
9830,19241,19,2022-10-24 17:54:00.000000,25027,YYZ,9984.0,F-630,S,2022-12-02 03:04:00,80.0,True,2022-07-30 00:01:00,38
9831,18492,5,2022-10-24 20:00:00.000000,25027,YYZ,9984.0,F-630,S,2023-01-18 03:04:00,10.0,True,2022-07-30 00:01:00,85
9832,18159,8,2022-10-24 21:10:00.000000,25027,YYZ,9984.0,F-630,S,2023-01-04 03:04:00,8.0,True,2022-07-30 00:01:00,71
9833,16401,2,2022-10-24 18:44:17.142857,25027,YYZ,9984.0,F-630,S,2022-12-21 03:04:00,4.0,True,2022-07-30 00:01:00,57
9834,23220,5,2022-10-24 18:44:17.142857,25027,YYZ,9984.0,F-630,S,2023-01-10 03:04:00,2.6,True,2022-07-30 00:01:00,77
9835,11705,1,2022-10-24 20:44:17.142857,25027,YYZ,9984.0,F-630,S,2022-10-24 03:04:00,1.4,True,2022-07-30 00:01:00,-1
9836,10584,18,2022-10-24 22:06:37.894737,25027,YYZ,9984.0,F-630,S,2022-12-21 03:04:00,1.0,True,2022-07-30 00:01:00,57
9837,8256,4,2022-10-24 22:00:00.000000,25027,YYZ,9984.0,F-630,S,2022-12-19 03:04:00,0.6,True,2022-07-30 00:01:00,55
9838,2365,5,2022-10-24 19:15:29.142857,25027,YYZ,9984.0,F-630,S,2023-01-18 03:04:00,0.35,True,2022-07-30 00:01:00,85
9839,2377,1,2022-10-24 20:44:17.142857,25027,YYZ,9984.0,F-630,S,2023-01-18 03:04:00,0.35,True,2022-07-30 00:01:00,85
9840,1581,6,2022-10-24 22:09:00.000000,25027,YYZ,9984.0,F-630,S,2022-10-24 03:04:00,0.1,True,2022-07-30 00:01:00,-1
9841,22765,5,2022-10-24 06:35:00.000000,25034,YYZ,4245.0,F-630,S,2022-12-28 03:04:00,4.1000000000000005,True,2022-07-30 00:01:00,64
9842,18838,11,2022-10-24 13:50:00.000000,25035,YVR,4270.0,F-630,S,2022-12-31 00:00:00,14.0,True,2022-07-30 00:01:00,67
9843,12781,1,2022-10-24 13:50:00.000000,25035,YVR,4270.0,F-630,S,2022-12-31 00:00:00,2.0,True,2022-07-30 00:01:00,67
9844,10924,1,2022-10-24 13:50:00.000000,25035,YVR,4270.0,F-630,S,2022-11-12 03:04:00,1.0,True,2022-07-30 00:01:00,18
9845,2592,9,2022-10-24 15:06:21.818182,25035,YVR,4270.0,F-630,S,2022-12-31 00:00:00,0.5,True,2022-07-30 00:01:00,67
9846,18837,17,2022-10-24 11:00:00.000000,25038,YYZ,3360.0,F-630,S,2022-12-31 00:00:00,14.0,True,2022-07-30 00:01:00,67
9847,23011,1,2022-10-24 11:00:00.000000,25038,YYZ,3360.0,F-630,S,2023-01-25 03:04:00,1.1,True,2022-07-30 00:01:00,92
9848,22356,5,2022-10-25 06:35:00.000000,25042,YYZ,4245.0,F-630,S,2022-12-28 03:04:00,4.1000000000000005,True,2022-07-30 00:01:00,63
9849,18613,2,2022-10-25 12:30:00.000000,25047,YYC,5010.0,F-630,S,2022-12-06 03:04:00,11.0,True,2022-07-30 00:01:00,41
9850,23109,1,2022-10-25 16:00:00.000000,25047,YYC,5010.0,F-630,S,2023-01-12 03:04:00,2.5,True,2022-07-30 00:01:00,78
9851,22644,1,2022-10-25 18:00:00.000000,25047,YYC,5010.0,F-630,S,2023-01-12 03:04:00,0.8,True,2022-07-30 00:01:00,78
9852,22595,1,2022-10-25 18:30:00.000000,25047,YYC,5010.0,F-630,S,2022-11-04 03:04:00,0.2,True,2022-07-30 00:01:00,9
9853,23221,1,2022-10-25 18:42:00.000000,25047,YYC,5010.0,F-630,S,2023-01-12 03:04:00,0.2,True,2022-07-30 00:01:00,78
9854,18884,9,2022-10-26 10:05:00.000000,25051,YUL,3380.0,F-630,S,2022-11-14 03:04:00,15.0,True,2022-07-30 00:01:00,18
9855,19036,17,2022-10-26 15:45:00.000000,25053,YUL,3380.0,F-630,S,2022-11-14 03:04:00,29.1,True,2022-07-30 00:01:00,18
9856,22499,4,2022-10-26 16:00:00.000000,25053,YUL,3380.0,F-630,S,2023-01-11 03:04:00,5.4,True,2022-07-30 00:01:00,76
9857,22884,1,2022-10-26 15:45:00.000000,25053,YUL,3380.0,F-630,S,2023-01-11 03:04:00,1.6,True,2022-07-30 00:01:00,76
9858,2548,4,2022-10-26 17:21:00.000000,25053,YUL,3380.0,F-630,S,2022-12-31 00:00:00,0.5,True,2022-07-30 00:01:00,65
9859,2590,14,2022-10-26 17:27:42.352941,25053,YUL,3380.0,F-630,S,2022-12-01 00:00:00,0.5,True,2022-07-30 00:01:00,35
9860,1591,5,2022-10-26 17:28:30.000000,25053,YUL,3380.0,F-630,S,2022-12-29 03:04:00,0.12,True,2022-07-30 00:01:00,63
9861,1484,3,2022-10-26 17:27:42.352941,25053,YUL,3380.0,F-630,S,2022-12-31 00:00:00,0.1,True,2022-07-30 00:01:00,65
9862,18868,12,2022-10-26 13:50:00.000000,25055,YVR,5136.0,F-630,S,2022-12-31 00:00:00,15.0,True,2022-07-30 00:01:00,65
9863,13994,1,2022-10-26 13:50:00.000000,25055,YVR,5136.0,F-630,S,2022-10-27 03:04:00,2.0,True,2022-07-30 00:01:00,0
9864,10586,12,2022-10-26 15:05:00.000000,25055,YVR,5136.0,F-630,S,2022-10-27 03:04:00,1.0,True,2022-07-30 00:01:00,0
9865,22200,5,2022-10-26 06:35:00.000000,25056,YYZ,4180.0,F-630,S,2023-01-11 03:04:00,4.1000000000000005,True,2022-07-30 00:01:00,76
9866,22978,2,2022-10-26 14:20:00.000000,25059,YYC,3380.0,F-630,S,2023-01-11 03:04:00,9.1,True,2022-07-30 00:01:00,76
9867,15124,1,2022-10-26 16:00:00.000000,25059,YYC,3380.0,F-630,S,2022-12-31 00:00:00,2.8,True,2022-07-30 00:01:00,65
9868,23112,7,2022-10-26 11:00:00.000000,25060,YYZ,3336.0,F-630,S,2023-01-06 03:04:00,5.800000000000001,True,2022-07-30 00:01:00,71
9869,87,3,2022-07-30 06:30:00.000000,25067,YVR,3220.0,F-630,L,2022-08-10 21:26:17,8.0,False,2022-07-30 00:01:00,0
9870,3,9,2022-07-30 12:05:00.000000,25070,YVR,4848.0,F-630,M,2022-09-27 21:26:17,40.0,False,2022-07-30 00:01:00,0
9871,14,3,2022-07-30 12:05:00.000000,25070,YVR,4848.0,F-630,M,2022-09-27 21:26:17,12.0,False,2022-07-30 00:01:00,0
9872,376,1,2022-07-30 12:05:00.000000,25070,YVR,4848.0,F-630,L,2022-08-29 09:38:40,3.0,False,2022-07-30 00:01:00,0
9873,1332,1,2022-07-30 16:00:00.000000,25070,YVR,4848.0,F-630,M,2022-09-27 21:26:17,0.15,False,2022-07-30 00:01:00,0
9874,64,4,2022-07-30 11:50:00.000000,25073,YUL,6816.0,F-630,L,2022-08-11 21:24:02,8.0,False,2022-07-30 00:01:00,0
9875,473,1,2022-07-30 11:50:00.000000,25073,YUL,6816.0,F-630,L,2022-08-07 23:59:00,2.0,False,2022-07-30 00:01:00,0
9876,844,1,2022-07-30 12:45:00.000000,25073,YUL,6816.0,F-630,L,2022-08-24 17:54:53,1.0,False,2022-07-30 00:01:00,0
9877,1119,1,2022-07-30 12:45:00.000000,25073,YUL,6816.0,F-630,L,2022-08-24 17:57:08,1.0,False,2022-07-30 00:01:00,0
9878,487,2,2022-07-30 08:50:00.000000,25076,YUL,4240.0,F-630,L,2022-08-28 21:26:17,2.0,False,2022-07-30 00:01:00,0
9879,0,17,2022-07-30 11:00:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-13 21:26:17,100.0,False,2022-07-30 00:01:00,0
9880,1022,1,2022-07-30 11:30:00.000000,25078,YYZ,5136.0,F-630,L,2022-08-12 21:24:02,1.0,False,2022-07-30 00:01:00,0
9881,340,1,2022-07-30 11:30:00.000000,25078,YYZ,5136.0,F-630,M,2022-08-07 21:24:02,3.0,False,2022-07-30 00:01:00,0
9882,648,1,2022-07-30 12:25:00.000000,25078,YYZ,5136.0,F-630,M,2022-09-05 21:26:17,2.0,False,2022-07-30 00:01:00,0
9883,709,1,2022-07-30 12:40:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-15 21:26:17,2.0,False,2022-07-30 00:01:00,0
9884,1125,1,2022-07-30 14:25:00.000000,25078,YYZ,5136.0,F-630,M,2022-08-19 21:26:17,1.0,False,2022-07-30 00:01:00,0
9885,1321,1,2022-07-30 11:30:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-13 21:26:17,0.15,False,2022-07-30 00:01:00,0
9886,1353,1,2022-07-30 14:39:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-13 21:26:17,0.15,False,2022-07-30 00:01:00,0
9887,1374,1,2022-07-30 14:40:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-13 21:26:17,0.15,False,2022-07-30 00:01:00,0
9888,1414,1,2022-07-30 14:49:00.000000,25078,YYZ,5136.0,F-630,M,2022-10-13 21:26:17,0.15,False,2022-07-30 00:01:00,0
9889,805,1,2022-07-30 15:05:00.000000,25081,YVR,5642.0,F-630,L,2022-08-28 21:26:17,1.0,False,2022-07-30 00:01:00,0
9890,868,1,2022-07-30 11:25:00.000000,25082,YYZ,6800.0,F-630,L,2022-08-11 18:13:36,1.0,False,2022-07-30 00:01:00,0
9891,884,1,2022-07-30 11:25:00.000000,25082,YYZ,6800.0,F-630,L,2022-09-01 21:26:17,1.0,False,2022-07-30 00:01:00,0
9892,12,14,2022-07-30 16:31:40.000000,25083,YVR,5817.0,F-630,M,2022-10-26 21:26:17,15.0,False,2022-07-30 00:01:00,0
9893,1304,3,2022-07-30 17:35:57.142857,25083,YVR,5817.0,F-630,M,2022-10-26 21:26:17,0.15,False,2022-07-30 00:01:00,0
9894,1358,3,2022-07-30 17:35:57.142857,25083,YVR,5817.0,F-630,M,2022-10-26 21:26:17,0.15,False,2022-07-30 00:01:00,0
9895,1371,3,2022-07-30 17:35:57.142857,25083,YVR,5817.0,F-630,M,2022-10-26 21:26:17,0.15,False,2022-07-30 00:01:00,0
9896,1413,9,2022-07-30 17:38:57.142857,25083,YVR,5817.0,F-630,M,2022-10-26 21:26:17,0.15,False,2022-07-30 00:01:00,0
9897,870,2,2022-07-30 11:00:00.000000,25085,YYZ,6696.0,F-630,L,2022-08-11 11:21:07,1.0,False,2022-07-30 00:01:00,0
9898,47,6,2022-07-30 08:15:00.000000,25088,YUL,2409.0,F-630,L,2022-08-08 11:20:36,9.7,False,2022-07-30 00:01:00,0
9899,55,6,2022-07-30 11:25:00.000000,25089,YUL,4824.0,F-630,L,2022-08-08 21:26:17,8.0,False,2022-07-30 00:01:00,0
9900,158,5,2022-07-30 11:45:00.000000,25089,YUL,4824.0,F-630,L,2022-08-11 21:26:17,5.0,False,2022-07-30 00:01:00,0
9901,1294,3,2022-07-30 07:45:00.000000,25097,YVR,6696.0,F-630,L,2022-08-07 21:24:02,0.5,False,2022-07-30 00:01:00,0
9902,504,5,2022-07-30 07:00:00.000000,25098,YYZ,4245.0,F-630,L,2022-08-07 21:26:17,2.0,False,2022-07-30 00:01:00,0
9903,79,2,2022-07-30 06:50:00.000000,25099,YVR,4285.0,F-630,L,2022-09-27 21:26:17,8.0,False,2022-07-30 00:01:00,0
9904,27,2,2022-07-30 06:50:00.000000,25099,YVR,4285.0,F-630,M,2022-09-27 21:26:17,10.0,False,2022-07-30 00:01:00,0
9905,96,3,2022-07-30 09:55:00.000000,25099,YVR,4285.0,F-630,M,2022-08-12 21:26:17,6.0,False,2022-07-30 00:01:00,0
9906,127,3,2022-07-30 09:55:00.000000,25099,YVR,4285.0,F-630,M,2022-08-13 21:26:17,6.0,False,2022-07-30 00:01:00,0
9907,1136,1,2022-07-30 09:40:00.000000,25099,YVR,4285.0,F-630,L,2022-08-26 21:26:17,1.0,False,2022-07-30 00:01:00,0
9908,1300,1,2022-07-30 10:50:00.000000,25099,YVR,4285.0,F-630,L,2022-08-13 21:26:17,0.3,False,2022-07-30 00:01:00,0
9909,304,4,2022-07-30 11:00:00.000000,25099,YVR,4285.0,F-630,M,2022-09-27 21:26:17,4.0,False,2022-07-30 00:01:00,0
9910,563,1,2022-07-30 10:50:00.000000,25099,YVR,4285.0,F-630,M,2022-08-07 21:26:17,2.0,False,2022-07-30 00:01:00,0
9911,857,6,2022-07-30 11:55:00.000000,25099,YVR,4285.0,F-630,M,2022-11-15 21:26:17,1.0,False,2022-07-30 00:01:00,0
9912,1289,2,2022-07-30 11:50:00.000000,25099,YVR,4285.0,F-630,M,2022-11-15 21:26:17,0.5,False,2022-07-30 00:01:00,0
9913,1347,2,2022-07-30 12:00:00.000000,25099,YVR,4285.0,F-630,M,2022-09-27 21:26:17,0.15,False,2022-07-30 00:01:00,0
9914,1373,2,2022-07-30 12:00:00.000000,25099,YVR,4285.0,F-630,M,2022-09-27 21:26:17,0.15,False,2022-07-30 00:01:00,0
9915,887,2,2022-07-30 11:00:00.000000,25105,YYZ,3380.0,F-630,L,2022-08-05 00:19:44,1.0,False,2022-07-30 00:01:00,0
9916,93,4,2022-07-30 19:20:00.000000,25109,YYZ,5971.0,F-630,L,2022-08-09 15:52:24,7.0,False,2022-07-30 00:01:00,0
9917,167,4,2022-07-30 06:30:00.000000,25110,YVR,5010.0,F-630,L,2022-08-03 19:55:23,5.0,False,2022-07-30 00:01:00,0
9918,34,2,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,10.0,False,2022-07-30 00:01:00,0
9919,319,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,L,2022-08-07 21:26:17,4.0,False,2022-07-30 00:01:00,0
9920,117,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,6.0,False,2022-07-30 00:01:00,0
9921,170,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,5.0,False,2022-07-30 00:01:00,0
9922,189,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,5.0,False,2022-07-30 00:01:00,0
9923,807,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,L,2022-08-27 21:26:17,1.0,False,2022-07-30 00:01:00,0
9924,589,1,2022-07-30 11:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-08-09 21:26:17,2.0,False,2022-07-30 00:01:00,0
9925,609,1,2022-07-30 12:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,2.0,False,2022-07-30 00:01:00,0
9926,615,1,2022-07-30 12:25:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,2.0,False,2022-07-30 00:01:00,0
9927,668,1,2022-07-30 12:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,2.0,False,2022-07-30 00:01:00,0
9928,812,1,2022-07-30 13:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,1.0,False,2022-07-30 00:01:00,0
9929,906,1,2022-07-30 13:40:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,1.0,False,2022-07-30 00:01:00,0
9930,969,1,2022-07-30 13:40:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,1.0,False,2022-07-30 00:01:00,0
9931,1001,1,2022-07-30 14:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,1.0,False,2022-07-30 00:01:00,0
9932,1095,1,2022-07-30 14:25:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,1.0,False,2022-07-30 00:01:00,0
9933,1201,1,2022-07-30 14:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,1.0,False,2022-07-30 00:01:00,0
9934,1311,1,2022-07-30 11:00:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9935,1313,1,2022-07-30 11:09:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,0.15,False,2022-07-30 00:01:00,0
9936,1322,1,2022-07-30 11:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9937,1336,1,2022-07-30 14:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9938,1338,1,2022-07-30 14:30:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9939,1356,1,2022-07-30 14:39:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9940,1376,1,2022-07-30 14:40:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9941,1381,1,2022-07-30 14:40:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9942,1383,1,2022-07-30 14:48:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9943,1396,1,2022-07-30 14:48:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,0.15,False,2022-07-30 00:01:00,0
9944,1402,1,2022-07-30 14:49:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9945,1425,1,2022-07-30 14:49:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9946,1429,1,2022-07-30 14:57:00.000000,25111,YYZ,3388.0,F-630,M,2022-12-24 21:26:17,0.15,False,2022-07-30 00:01:00,0
9947,1437,1,2022-07-30 14:57:00.000000,25111,YYZ,3388.0,F-630,M,2022-10-02 21:26:17,0.15,False,2022-07-30 00:01:00,0
9948,457,6,2022-07-30 16:05:00.000000,25112,YVR,6752.0,F-630,L,2022-08-30 21:26:17,2.5,False,2022-07-30 00:01:00,0
9949,1327,1,2022-07-30 16:00:00.000000,25112,YVR,6752.0,F-630,L,2022-09-01 21:26:17,0.15,False,2022-07-30 00:01:00,0
9950,1343,1,2022-07-30 16:09:00.000000,25112,YVR,6752.0,F-630,M,2022-10-29 21:26:17,0.15,False,2022-07-30 00:01:00,0
9951,102,1,2022-07-30 08:50:00.000000,25113,YUL,5642.0,F-630,L,2022-08-10 11:12:44,6.0,False,2022-07-30 00:01:00,0
9952,132,1,2022-07-30 11:00:00.000000,25113,YUL,5642.0,F-630,L,2022-08-06 21:26:17,6.0,False,2022-07-30 00:01:00,0
9953,519,1,2022-07-30 11:00:00.000000,25113,YUL,5642.0,F-630,L,2022-08-29 21:26:17,2.0,False,2022-07-30 00:01:00,0
9954,576,5,2022-07-30 11:00:00.000000,25113,YUL,5642.0,F-630,L,2022-09-01 21:26:17,2.0,False,2022-07-30 00:01:00,0
9955,183,1,2022-07-30 12:45:00.000000,25113,YUL,5642.0,F-630,M,2022-10-29 21:26:17,5.0,False,2022-07-30 00:01:00,0
9956,988,5,2022-07-30 09:52:00.000000,25113,YUL,5642.0,F-630,L,2022-08-10 21:26:17,1.0,False,2022-07-30 00:01:00,0
9957,250,2,2022-07-30 12:45:00.000000,25113,YUL,5642.0,F-630,M,2022-12-06 21:26:17,4.0,False,2022-07-30 00:01:00,0
9958,359,1,2022-07-30 12:45:00.000000,25113,YUL,5642.0,F-630,M,2022-12-06 21:26:17,3.0,False,2022-07-30 00:01:00,0
9959,510,1,2022-07-30 12:45:00.000000,25113,YUL,5642.0,F-630,M,2022-09-28 21:26:17,2.0,False,2022-07-30 00:01:00,0
9960,614,1,2022-07-30 12:45:00.000000,25113,YUL,5642.0,F-630,M,2022-12-30 00:00:00,2.0,False,2022-07-30 00:01:00,0
9961,937,3,2022-07-30 06:30:00.000000,25115,YVR,2517.0,F-630,L,2022-08-03 00:15:06,1.0,False,2022-07-30 00:01:00,0
9962,950,2,2022-07-30 11:00:00.000000,25117,YYZ,6752.0,F-630,L,2022-08-07 21:26:17,1.0,False,2022-07-30 00:01:00,0
9963,107,2,2022-07-30 16:23:00.000000,25118,YVR,6800.0,F-630,L,2022-08-09 21:24:02,6.0,False,2022-07-30 00:01:00,0
9964,326,3,2022-07-30 17:35:57.142857,25118,YVR,6800.0,F-630,L,2022-08-11 21:27:15,4.0,False,2022-07-30 00:01:00,0
9965,938,1,2022-07-30 16:30:00.000000,25118,YVR,6800.0,F-630,M,2022-10-05 00:00:00,1.0,False,2022-07-30 00:01:00,0
9966,1227,1,2022-07-30 17:35:57.142857,25118,YVR,6800.0,F-630,M,2022-09-05 21:26:17,1.0,False,2022-07-30 00:01:00,0
9967,153,4,2022-07-31 11:00:00.000000,25128,YYZ,5817.0,F-630,M,2022-09-03 21:26:17,5.0,False,2022-07-30 00:01:00,1
9968,184,4,2022-07-31 11:00:00.000000,25128,YYZ,5817.0,F-630,C,2022-10-20 21:26:17,5.0,False,2022-07-30 00:01:00,1
9969,301,3,2022-07-31 11:00:00.000000,25128,YYZ,5817.0,F-630,M,2022-10-26 21:26:17,4.0,False,2022-07-30 00:01:00,1
9970,478,2,2022-07-31 11:00:00.000000,25128,YYZ,5817.0,F-630,M,2022-08-13 21:26:17,2.0,False,2022-07-30 00:01:00,1
9971,706,5,2022-07-31 12:15:00.000000,25128,YYZ,5817.0,F-630,M,2022-10-16 21:26:17,2.0,False,2022-07-30 00:01:00,1
9972,1423,1,2022-07-31 12:20:00.000000,25128,YYZ,5817.0,F-630,M,2022-10-26 21:26:17,0.15,False,2022-07-30 00:01:00,1
9973,193,2,2022-07-31 14:50:00.000000,25129,YVR,6744.0,F-630,L,2022-08-05 17:46:34,5.0,False,2022-07-30 00:01:00,1
9974,1032,2,2022-07-31 18:05:00.000000,25129,YVR,6744.0,F-630,M,2022-08-03 13:10:40,1.0,False,2022-07-30 00:01:00,1
9975,201,2,2022-07-31 13:20:00.000000,25133,YVR,5817.0,F-630,L,2022-08-20 21:26:17,5.0,False,2022-07-30 00:01:00,1
9976,62,3,2022-07-31 13:20:00.000000,25133,YVR,5817.0,F-630,M,2022-10-26 21:26:17,8.0,False,2022-07-30 00:01:00,1
9977,86,7,2022-07-31 13:20:00.000000,25133,YVR,5817.0,F-630,M,2022-10-01 21:26:17,8.0,False,2022-07-30 00:01:00,1
9978,239,2,2022-07-31 14:28:34.285714,25133,YVR,5817.0,F-630,L,2022-08-10 21:26:17,4.0,False,2022-07-30 00:01:00,1
9979,297,5,2022-07-31 16:06:00.000000,25133,YVR,5817.0,F-630,L,2022-08-10 21:26:17,4.0,False,2022-07-30 00:01:00,1
9980,61,2,2022-07-31 11:00:00.000000,25138,YYZ,5985.0,F-630,M,2022-08-07 21:24:02,8.0,False,2022-07-30 00:01:00,1
9981,501,1,2022-07-31 11:00:00.000000,25138,YYZ,5985.0,F-630,M,2022-12-20 21:26:17,2.0,False,2022-07-30 00:01:00,1
9982,545,1,2022-07-31 11:00:00.000000,25138,YYZ,5985.0,F-630,M,2022-12-19 21:26:17,2.0,False,2022-07-30 00:01:00,1
9983,712,1,2022-07-31 12:00:00.000000,25138,YYZ,5985.0,F-630,M,2022-12-23 21:26:17,2.0,False,2022-07-30 00:01:00,1
9984,755,1,2022-07-31 12:00:00.000000,25138,YYZ,5985.0,F-630,M,2022-12-19 21:26:17,2.0,False,2022-07-30 00:01:00,1
9985,1243,1,2022-07-31 12:20:00.000000,25138,YYZ,5985.0,F-630,M,2022-12-20 21:26:17,1.0,False,2022-07-30 00:01:00,1
9986,63,5,2022-07-31 14:30:00.000000,25141,YVR,4270.0,F-630,M,2022-08-13 21:26:17,8.0,False,2022-07-30 00:01:00,1
9987,81,4,2022-07-31 11:50:00.000000,25142,YUL,5866.0,F-630,M,2022-08-04 00:00:00,8.0,False,2022-07-30 00:01:00,1
9988,274,2,2022-07-31 11:50:00.000000,25142,YUL,5866.0,F-630,L,2022-08-26 21:26:17,4.0,False,2022-07-30 00:01:00,1
9989,394,3,2022-07-31 12:45:00.000000,25142,YUL,5866.0,F-630,L,2022-08-10 21:24:02,3.0,False,2022-07-30 00:01:00,1
9990,168,4,2022-07-31 12:45:00.000000,25142,YUL,5866.0,F-630,M,2022-08-11 21:24:02,5.0,False,2022-07-30 00:01:00,1
9991,176,4,2022-07-31 12:45:00.000000,25142,YUL,5866.0,F-630,M,2022-08-11 21:24:02,5.0,False,2022-07-30 00:01:00,1
9992,734,9,2022-07-31 13:50:00.000000,25142,YUL,5866.0,F-630,M,2022-11-20 21:26:17,2.0,False,2022-07-30 00:01:00,1
9993,1141,1,2022-07-31 12:45:00.000000,25142,YUL,5866.0,F-630,M,2022-08-11 21:24:02,1.0,False,2022-07-30 00:01:00,1
9994,65,5,2022-07-31 20:46:00.000000,25150,YYZ,4842.0,F-630,M,2022-08-24 00:08:01,8.0,False,2022-07-30 00:01:00,1
9995,659,2,2022-07-31 20:46:00.000000,25150,YYZ,4842.0,F-630,M,2022-08-31 00:00:00,2.0,False,2022-07-30 00:01:00,1
9996,792,1,2022-07-31 20:46:00.000000,25150,YYZ,4842.0,F-630,M,2023-01-18 21:26:17,1.5,False,2022-07-30 00:01:00,1
9997,1340,1,2022-07-31 20:46:00.000000,25150,YYZ,4842.0,F-630,M,2022-08-24 11:38:39,0.15,False,2022-07-30 00:01:00,1
9998,80,6,2022-07-31 11:25:00.000000,25152,YUL,4848.0,F-630,M,2022-09-27 21:26:17,8.0,False,2022-07-30 00:01:00,1
